num_col_1,num_col_2,num_col_3,num_col_4,num_col_5,num_col_6,num_col_7,num_col_8,cat_col_1,cat_col_2,cat_col_3,cat_col_4,cat_col_5,cat_col_6,text_col_1,text_col_2,text_col_3,text_col_4,datetime_col_1,datetime_col_2
363.53818375555744,479.7892273251769,184.95213086403476,707.2127161035642,590.0164067018059,816.1031767277178,375.8482805280609,622.4015105552135,Female,No,Medium,Yellow,TypeA,Group2,Highly recommended.,Price is too high for quality.,Will not buy again.,Customer support resolved my issue.,2020-02-26,2022-07-17
153.63981942371097,243.88030098291858,270.97750693929936,745.0532751799856,932.2995921792511,769.1205724346606,219.41280983597562,79.27703056778903,Female,No,Medium,Red,TypeC,Group1,Customer support resolved my issue.,Highly recommended.,Great service and support.,"Average quality, okay for price.",2022-08-26,2022-08-21
885.4959403834179,158.31185363836698,38.36235992901579,142.1406892924961,459.3252473392015,734.5402497278194,1019.2215664653576,365.94345924345237,Female,Yes,Low,Red,TypeA,Group1,Delivery was fast and reliable.,Will not buy again.,Loved the experience!,Delivery was fast and reliable.,2021-10-12,2021-10-29
827.6132297040268,925.9563631388693,93.48710179980225,330.25199534463223,692.1483577112195,644.8159267602457,633.5665314112249,355.4141522001677,Female,Yes,Medium,Blue,TypeA,Group2,Customer support resolved my issue.,Not satisfied with the product.,"Average quality, okay for price.","Average quality, okay for price.",2021-10-18,2020-10-30
973.1620535738683,670.2914221382562,650.7842439207482,917.8708447916152,55.377620057046954,639.377159677132,196.0889523157549,720.4113632929971,Male,Yes,Medium,Green,TypeA,Group1,Customer support resolved my issue.,Price is too high for quality.,Highly recommended.,Will not buy again.,2020-09-02,2020-11-30
91.00410237040819,131.8862631367748,700.0137565239613,680.8991180162235,477.85784512773074,409.5986083237043,748.3566872875878,254.45396820587612,Female,Yes,High,Yellow,TypeC,Group2,"Average quality, okay for price.",Customer support resolved my issue.,Highly recommended.,Not satisfied with the product.,2020-03-24,2022-03-04
476.0271620829665,1056.962240407319,945.3038393457344,338.7902153671952,882.7260606121332,173.405358944762,843.6304194783935,661.2790552759795,Female,No,Medium,Yellow,TypeC,Group1,Not satisfied with the product.,Customer support resolved my issue.,Highly recommended.,Delivery was fast and reliable.,2021-04-05,2022-07-18
872.7789422342627,788.2036179633913,246.39891690249152,479.3585610783913,754.827139884853,-76.6210838474068,216.46361979209973,26.800651214495847,Female,No,High,Green,TypeC,Group2,Great service and support.,Will not buy again.,Delivery was fast and reliable.,Price is too high for quality.,2021-02-16,2021-12-17
553.9772961369216,92.97886057258216,983.3582672534695,921.878344179332,121.37618452557868,792.2425537828801,897.4996963914696,176.6544705268165,Male,No,Medium,Green,TypeA,Group2,Delivery was fast and reliable.,Delivery was fast and reliable.,Not satisfied with the product.,Price is too high for quality.,2021-04-17,2020-06-22
880.5720683138643,468.86666426563585,33.24637471667586,471.4194613459329,911.8637683438362,606.6639522057123,905.9645421873334,63.039213274871265,Male,No,Low,Blue,TypeB,Group1,"Average quality, okay for price.",Not satisfied with the product.,Not satisfied with the product.,Great service and support.,2021-05-12,2022-08-18
981.3830809068595,747.9620128557987,178.36996383032232,983.9045294247545,719.9805129278645,46.275925186097155,271.3910096722987,451.84110669887053,Male,Yes,High,Green,TypeA,Group1,Will not buy again.,"Average quality, okay for price.",Customer support resolved my issue.,"Average quality, okay for price.",2021-05-23,2021-01-26
108.37181841176661,908.6836445441103,732.3235484331608,493.84181017554744,256.4486247033425,420.5326985032545,1021.7870439986309,884.9108864808588,Male,Yes,Low,Green,TypeC,Group2,Will not buy again.,Customer support resolved my issue.,Not satisfied with the product.,Not satisfied with the product.,2021-06-27,2022-03-26
55.41519158327067,6.125053628568111,741.1039169090953,855.8924893733985,15.166063611613918,565.1395270911103,567.9395853134561,270.0542255283775,Female,No,Low,Red,TypeA,Group1,Highly recommended.,Delivery was fast and reliable.,Not satisfied with the product.,Price is too high for quality.,2022-05-22,2022-07-18
374.18139540247415,312.7480939562879,435.8648627791396,940.3180228274816,418.10167337954147,973.8974317785998,521.5887400580499,644.8143977578163,Male,No,Low,Blue,TypeA,Group2,Great service and support.,Great service and support.,Highly recommended.,Price is too high for quality.,2020-06-19,2021-12-06
919.2540373498973,445.28344262497876,952.9602677385839,915.9798715119109,755.898001893049,110.12737779076939,680.6970056578756,221.9330686417132,Female,Yes,Medium,Red,TypeB,Group2,Customer support resolved my issue.,Loved the experience!,Delivery was fast and reliable.,Great service and support.,2020-10-17,2020-11-12
359.4980525942269,213.95521124311108,187.29709952887853,90.33892550471253,633.2802592452935,870.2729981703654,526.5153163668377,854.883664070701,Female,Yes,High,Red,TypeA,Group1,Loved the experience!,Price is too high for quality.,Loved the experience!,Delivery was fast and reliable.,2020-07-03,2021-03-31
96.85201710430036,645.274723264233,730.6354117927536,387.87780972173067,811.8282803686734,849.9079797077903,176.717712330375,146.81221435199595,Female,Yes,High,Red,TypeB,Group2,Highly recommended.,Loved the experience!,Delivery was fast and reliable.,Will not buy again.,2021-03-13,2021-05-23
439.3658563841562,432.4854446136125,691.0955336133591,372.91937928673843,876.5766782775262,139.14074657774415,564.2250972233368,198.92998841003168,Male,No,High,Red,TypeC,Group1,Customer support resolved my issue.,Not satisfied with the product.,Not satisfied with the product.,Customer support resolved my issue.,2020-03-02,2021-10-04
-50.83577505810211,167.43579231667846,790.483672153383,394.39061395024515,487.5868723160795,221.45219755516678,160.7990749707895,141.90047668128813,Male,Yes,Medium,Blue,TypeC,Group1,Will not buy again.,Customer support resolved my issue.,Highly recommended.,Highly recommended.,2021-01-08,2021-06-23
448.2633256258004,508.0769053785567,7.1944404171968195,291.6365469159317,816.5878494415962,43.72080287874812,842.1495248532086,697.9104197358454,Male,Yes,Low,Red,TypeA,Group2,Price is too high for quality.,Highly recommended.,Loved the experience!,"Average quality, okay for price.",2020-04-13,2020-11-27
584.93727350804,261.239484145261,846.6804818877625,897.9357227672082,17.485071310330753,764.7508494637798,-24.368557616861533,1004.9372135913801,Female,No,Medium,Yellow,TypeB,Group1,Delivery was fast and reliable.,Delivery was fast and reliable.,Great service and support.,Loved the experience!,2022-03-19,2021-10-13
891.6175520702955,590.3293757436047,282.94949001914915,554.3552626160033,125.64010583870302,961.5909884521824,788.0298500660487,253.2382698403411,Female,No,Medium,Blue,TypeC,Group1,Highly recommended.,Delivery was fast and reliable.,Price is too high for quality.,"Average quality, okay for price.",2021-04-26,2020-09-02
705.7722838742585,847.0565225583703,527.4644616749441,138.06734874818423,799.514075994687,691.2982341484689,-30.57143740635398,317.02740533298936,Female,Yes,Medium,Blue,TypeC,Group2,Not satisfied with the product.,Loved the experience!,Loved the experience!,Will not buy again.,2020-09-20,2022-06-20
726.7411595039273,598.5176515439692,921.690223322131,363.1504714593154,794.0941629583568,654.5963258649036,824.9495137963161,169.8285177812132,Female,No,High,Yellow,TypeC,Group1,Price is too high for quality.,Great service and support.,Price is too high for quality.,Delivery was fast and reliable.,2022-05-07,2020-01-12
93.42601096136852,503.570476768813,626.6582492562687,230.59729449869764,732.9923869528202,757.9856008545211,26.937383331614086,924.2057540589908,Female,Yes,High,Green,TypeC,Group1,Highly recommended.,Price is too high for quality.,Highly recommended.,Not satisfied with the product.,2021-11-21,2022-02-13
344.70336502090385,251.17467553797306,621.839053631358,200.01096376461325,-56.89849712547691,650.6657413171494,935.8203281532537,356.61504761858316,Female,Yes,Low,Green,TypeB,Group2,Great service and support.,Customer support resolved my issue.,Delivery was fast and reliable.,Highly recommended.,2020-07-14,2021-05-23
263.4604887276029,507.170857331051,908.4340953822622,308.6092079956191,159.47766586571476,555.7580459826888,509.32383293023196,579.468589331685,Male,No,High,Yellow,TypeC,Group1,Will not buy again.,Great service and support.,"Average quality, okay for price.","Average quality, okay for price.",2020-02-01,2022-03-02
825.0361392202207,266.0346351716261,307.5812528516254,866.0866144964855,173.94997907004037,610.4000627868107,738.6478644352262,1015.4949611505924,Male,Yes,Medium,Yellow,TypeA,Group2,Not satisfied with the product.,Highly recommended.,Loved the experience!,Price is too high for quality.,2020-08-28,2021-02-26
526.3846909493792,370.34712170383875,66.47883302795421,237.08172158639323,772.6726595459357,511.0244392494757,440.24193761614083,861.0019391355743,Female,No,Low,Blue,TypeC,Group2,Customer support resolved my issue.,Loved the experience!,Loved the experience!,Will not buy again.,2020-06-23,2022-01-02
475.5171097169181,293.84992563838887,113.91844401515584,971.6060012331749,941.7669106327668,1030.404235573102,487.1799436169833,732.9708280371639,Female,Yes,High,Red,TypeB,Group2,Will not buy again.,Customer support resolved my issue.,Not satisfied with the product.,Customer support resolved my issue.,2021-01-21,2022-07-03
160.9294587293451,14.061915681376812,372.09745166918066,143.14734712851103,998.2066499485321,65.06214978127278,926.1627863316809,866.2569288774856,Male,Yes,Medium,Red,TypeA,Group1,Delivery was fast and reliable.,"Average quality, okay for price.",Great service and support.,Will not buy again.,2022-03-16,2021-04-11
207.69236854748812,160.77711195430322,447.36675679216336,603.7840866914431,146.72434992391717,125.26052806628695,314.3291491780922,691.3359367669949,Male,No,Low,Yellow,TypeB,Group2,Price is too high for quality.,Will not buy again.,Price is too high for quality.,Will not buy again.,2020-07-12,2021-03-30
491.4172936509333,766.9662973392939,50.304934220826524,38.31184874717692,195.77242010500518,784.9415855221336,818.592732579039,366.14914271314296,Male,Yes,High,Yellow,TypeB,Group2,Not satisfied with the product.,Loved the experience!,Loved the experience!,Not satisfied with the product.,2020-10-23,2021-04-11
276.29152204034693,978.3406418357603,825.2683529379194,541.2764037211974,964.6551524951685,455.69634212546913,895.3817313660054,485.2487077274232,Female,Yes,High,Yellow,TypeA,Group1,"Average quality, okay for price.",Highly recommended.,Customer support resolved my issue.,Great service and support.,2021-03-25,2021-03-22
748.615253164669,720.4387679011079,103.80746282196327,187.77670270458717,143.66499987094642,818.2152878458339,197.85250646281492,672.0267399324318,Male,Yes,High,Green,TypeA,Group2,Highly recommended.,Great service and support.,Customer support resolved my issue.,Great service and support.,2021-05-09,2021-10-07
593.2738033773987,96.97061646594639,979.4809280950101,1012.0970868901687,374.53008638282853,564.171069698125,310.25404582502597,255.85746087312629,Female,No,High,Green,TypeB,Group2,Delivery was fast and reliable.,Price is too high for quality.,Highly recommended.,Highly recommended.,2021-08-11,2020-09-25
924.5240709794443,883.5886952270397,616.8646671958364,332.4621192978697,220.7335563322111,480.86043904413077,228.9439260006231,527.9462467982556,Male,No,High,Red,TypeB,Group2,Price is too high for quality.,Delivery was fast and reliable.,Highly recommended.,Great service and support.,2022-04-03,2022-04-26
112.5894927064791,434.91503900509645,528.9616611562445,18.687478487816445,571.9967379324331,881.7743864034039,554.0279694442856,512.8264524233985,Male,No,High,Yellow,TypeB,Group1,Delivery was fast and reliable.,Customer support resolved my issue.,Highly recommended.,Loved the experience!,2022-05-26,2021-03-18
245.56873280576698,611.3237590804904,416.1399862602621,208.5124571373458,726.2596205747955,959.7804282488631,723.5716418076101,634.3118878667527,Female,No,High,Red,TypeB,Group1,"Average quality, okay for price.",Delivery was fast and reliable.,Delivery was fast and reliable.,Delivery was fast and reliable.,2020-05-06,2021-05-08
419.81625067112,1009.4530394929315,786.6791859560426,534.6688938568622,549.5222701175417,556.1655887154974,120.71207858271768,905.7001959489994,Male,No,Medium,Green,TypeA,Group2,Highly recommended.,Not satisfied with the product.,Will not buy again.,Customer support resolved my issue.,2021-01-14,2020-09-27
205.517841678341,423.9407201827617,163.85469630529553,642.8265745248103,518.8994094357129,387.74178425491266,636.6203725583417,528.9547001079683,Male,Yes,High,Yellow,TypeC,Group1,Will not buy again.,Not satisfied with the product.,Price is too high for quality.,Not satisfied with the product.,2021-02-12,2020-08-06
459.427627235689,573.1772964040784,770.2004185430525,199.17939477447635,6.545843799537021,241.23135831415252,310.4258279802777,237.6308851129671,Male,Yes,Medium,Red,TypeA,Group2,Customer support resolved my issue.,Price is too high for quality.,Great service and support.,Highly recommended.,2021-01-31,2020-02-12
51.564130936981265,-35.22520859458056,821.0287886325491,359.8188949955499,816.5597640803562,797.6117330217467,610.2805600170964,152.26130581604428,Male,No,Low,Yellow,TypeA,Group1,Loved the experience!,Highly recommended.,Will not buy again.,"Average quality, okay for price.",2021-10-17,2021-09-08
430.7373884988972,78.4976019835411,701.2335718820024,771.187723149104,621.9392139715491,516.6246094568924,670.2713167319984,500.5421399099575,Female,No,Low,Green,TypeA,Group1,Great service and support.,Highly recommended.,Great service and support.,Loved the experience!,2021-01-19,2020-06-09
209.45099575902344,13.870659428976271,895.8515391851778,-11.91619613245399,812.8664251389707,745.2677428028458,568.4993682092254,959.2226870917892,Female,Yes,Low,Yellow,TypeC,Group1,Will not buy again.,Delivery was fast and reliable.,Price is too high for quality.,Great service and support.,2020-01-20,2022-02-03
1019.2457379612222,246.1182420868605,852.256759840044,296.0344769700833,548.7012406150219,435.74828127538973,313.0727324252357,73.22080696931775,Male,No,Low,Yellow,TypeB,Group2,"Average quality, okay for price.",Customer support resolved my issue.,Not satisfied with the product.,Delivery was fast and reliable.,2021-07-13,2021-06-30
42.2805562272536,854.5321787745669,398.2157565532474,113.84891283442512,387.61690321345895,636.2962341315803,937.4082428320658,415.0207748419999,Female,Yes,Low,Yellow,TypeA,Group1,"Average quality, okay for price.",Not satisfied with the product.,Price is too high for quality.,Great service and support.,2022-07-02,2020-04-26
1114.808333457791,807.3837383081059,940.6823238914003,409.0968120992161,889.7271331927398,440.27924987320813,-70.70102179822864,742.6824437454737,Female,No,Low,Red,TypeC,Group2,"Average quality, okay for price.",Delivery was fast and reliable.,Great service and support.,Price is too high for quality.,2021-08-01,2021-11-14
549.4824946853746,957.0678087543262,997.509262663571,415.97488920131576,806.6206781857297,659.4877001345587,739.561578886712,1033.2138744426097,Female,Yes,Medium,Blue,TypeC,Group2,Great service and support.,Great service and support.,Not satisfied with the product.,Will not buy again.,2022-06-03,2020-03-30
120.53317583215048,258.32382074534485,495.23203404395247,608.4873147125619,384.1038485363609,554.5549150043845,785.6079756674814,1025.6742339085915,Female,No,Low,Red,TypeC,Group2,Highly recommended.,Loved the experience!,Loved the experience!,Delivery was fast and reliable.,2020-08-13,2020-10-15
968.2105439551307,402.78221577968674,534.7166955084219,-27.16033437631465,97.97928092148837,718.5216857314679,533.5896124279986,507.75840761288487,Female,Yes,Medium,Blue,TypeB,Group1,Price is too high for quality.,Loved the experience!,"Average quality, okay for price.",Price is too high for quality.,2022-03-14,2021-12-13
188.77570623070332,973.4758010576484,318.8112861257914,38.71315701202626,-43.100715604279614,178.2127639359547,982.9256818525995,421.73353207043914,Male,Yes,Medium,Green,TypeB,Group1,Will not buy again.,"Average quality, okay for price.","Average quality, okay for price.",Loved the experience!,2021-09-26,2020-10-15
254.73678877695036,444.8299830925681,278.21133205662113,855.3299607081501,802.3445045243321,220.03669460937948,507.2497483128589,985.9635500508493,Male,Yes,Low,Yellow,TypeB,Group1,Loved the experience!,Price is too high for quality.,Loved the experience!,Delivery was fast and reliable.,2020-05-05,2020-07-02
408.6857400609843,822.1923741539268,888.5158831226049,570.9005816617322,102.3490745774611,577.3014775320446,830.993546686605,172.79399273081378,Female,Yes,Low,Blue,TypeC,Group1,Price is too high for quality.,Customer support resolved my issue.,Not satisfied with the product.,Not satisfied with the product.,2021-12-22,2021-04-18
713.442796064956,710.9412393219825,527.9789371960544,908.6805746378124,325.0913803096122,546.4631343579849,349.1803636105452,290.625275546961,Male,No,Medium,Blue,TypeC,Group1,Delivery was fast and reliable.,Highly recommended.,Loved the experience!,Delivery was fast and reliable.,2021-04-15,2020-07-16
90.58483379195442,780.8410741215612,57.916959613238795,389.494726477092,994.7048323838319,23.24553215128598,163.93097517255683,243.72412999227353,Male,No,Low,Blue,TypeB,Group1,Delivery was fast and reliable.,Not satisfied with the product.,Great service and support.,"Average quality, okay for price.",2020-08-09,2020-01-22
102.67418198836509,963.6524104868914,495.652382838947,960.0824503889123,958.4419124151586,567.9389589695597,960.853408108971,63.240407881819436,Female,Yes,Medium,Yellow,TypeC,Group2,Great service and support.,Will not buy again.,Great service and support.,Price is too high for quality.,2021-06-02,2022-09-06
287.5455840446371,670.1134425232053,935.2732111078772,319.3646550519619,95.3419316789155,827.0833962115211,850.4990696369648,770.1008219542182,Male,Yes,Low,Green,TypeA,Group1,Highly recommended.,Not satisfied with the product.,Delivery was fast and reliable.,Great service and support.,2022-05-11,2022-02-25
722.2004561544097,736.8084153725542,336.486013795641,304.87729887531134,260.00572052859934,730.0680483393998,659.5394803838049,267.2727535016909,Male,No,High,Red,TypeB,Group2,Great service and support.,Highly recommended.,"Average quality, okay for price.",Will not buy again.,2020-02-03,2020-09-28
893.4738274199859,639.6281772813986,119.06572934825908,373.5625156121595,731.7037537885252,987.4793026679887,404.47731416455724,452.8957392917872,Female,No,Medium,Red,TypeC,Group1,Price is too high for quality.,Delivery was fast and reliable.,Price is too high for quality.,Customer support resolved my issue.,2021-07-28,2020-06-06
75.5537029946025,531.469739976912,96.67004420742592,613.0121904471284,798.3810492701626,265.1531007577576,934.613373268003,596.8994505679708,Female,Yes,Low,Red,TypeB,Group2,Not satisfied with the product.,Delivery was fast and reliable.,Will not buy again.,Highly recommended.,2020-06-13,2020-06-16
611.2893085416297,261.7989880832055,891.8647337359246,30.1839296882103,461.64860660213077,829.2893994970121,328.99781872103654,183.276442488846,Male,No,Low,Blue,TypeC,Group1,Customer support resolved my issue.,Great service and support.,Delivery was fast and reliable.,Not satisfied with the product.,2022-07-01,2021-12-13
271.09363790411555,984.8349877618687,1086.6019646527348,735.3520691718353,950.0485223756908,58.4493024570508,971.1833598911238,477.1952102958549,Female,Yes,Medium,Red,TypeA,Group1,Not satisfied with the product.,Loved the experience!,Highly recommended.,Highly recommended.,2022-09-21,2020-09-04
434.3410298593361,492.07176622848937,303.05524310893685,310.15590084414606,898.3053760642979,427.47744795089517,635.1658995682712,139.54696704432575,Male,No,Medium,Green,TypeA,Group2,Customer support resolved my issue.,Loved the experience!,Will not buy again.,Will not buy again.,2022-07-29,2021-06-10
910.3541646178304,350.3919702606255,326.85736313482033,379.30410710495977,552.6058473844407,453.9468965340839,692.6569754343382,576.6064942558164,Male,No,Low,Green,TypeC,Group2,Not satisfied with the product.,Not satisfied with the product.,Customer support resolved my issue.,Delivery was fast and reliable.,2021-12-15,2022-04-09
218.10967386508742,368.9303482315553,431.3140805682372,163.66247980043119,887.1982723501251,252.74662657468653,230.15290138273048,71.93891738833446,Female,Yes,Low,Blue,TypeA,Group1,Customer support resolved my issue.,Price is too high for quality.,Price is too high for quality.,Not satisfied with the product.,2020-11-03,2022-01-16
328.94369503046573,704.6016880230508,401.79135517668567,56.63401067479842,192.90251122791352,431.72567825040574,59.28988164686185,24.119959448654633,Female,Yes,Medium,Blue,TypeB,Group2,Will not buy again.,Price is too high for quality.,Price is too high for quality.,Loved the experience!,2020-11-09,2020-03-25
602.4036902736848,186.4908872482987,356.74658294346915,114.01325811422782,3.1554630286281915,998.2583017756109,206.16789890379502,685.8339998251047,Female,Yes,High,Green,TypeC,Group1,Highly recommended.,Price is too high for quality.,"Average quality, okay for price.",Customer support resolved my issue.,2021-02-09,2021-01-09
560.6327653254291,405.9362862053277,644.9009451079686,560.7848612904169,441.48441545849795,652.9359433651737,651.2121127718362,533.1130359480479,Male,No,High,Green,TypeB,Group1,Loved the experience!,Delivery was fast and reliable.,Price is too high for quality.,Great service and support.,2020-07-04,2021-04-16
955.2439488975346,665.735318981556,666.9114324844193,588.6144525439317,95.79152146483767,118.11590202186397,269.7069847588449,458.8953134811371,Female,No,Medium,Blue,TypeC,Group2,Not satisfied with the product.,Price is too high for quality.,Customer support resolved my issue.,Loved the experience!,2021-04-12,2021-03-14
-67.13135068378983,796.3617997703734,967.2283807026716,93.40896033161302,813.0206210809588,891.9811734223565,242.069601506138,849.1524389828369,Male,Yes,Low,Green,TypeC,Group1,Highly recommended.,"Average quality, okay for price.",Highly recommended.,Great service and support.,2020-09-22,2021-09-22
921.5291799654389,940.9969812876892,306.0261960031653,547.1521876688183,796.5313781361539,122.86805403164902,835.4339244538805,407.3248499081149,Female,No,Medium,Red,TypeB,Group2,Loved the experience!,Price is too high for quality.,Will not buy again.,Great service and support.,2021-10-02,2021-11-17
627.7903102829583,942.2157644569846,912.6117672378399,235.54896090855124,128.09495289769438,559.7012169081167,529.4082909492836,674.7387217265133,Male,No,Low,Blue,TypeC,Group2,"Average quality, okay for price.",Will not buy again.,Not satisfied with the product.,Highly recommended.,2021-09-07,2021-03-16
134.3346665298,277.34629549112543,911.1733327914872,776.553290384685,504.0286673302873,471.31288573010585,744.1157873775296,108.91469270059058,Male,Yes,Medium,Red,TypeA,Group1,"Average quality, okay for price.",Not satisfied with the product.,Great service and support.,Will not buy again.,2021-01-06,2021-08-10
926.4734122529912,201.67415380041726,651.866913734709,532.5143325744976,236.49187613147777,633.6164400334682,323.0821436156714,385.1830555065171,Male,No,Low,Blue,TypeA,Group1,Great service and support.,Delivery was fast and reliable.,"Average quality, okay for price.",Delivery was fast and reliable.,2022-01-30,2022-06-23
679.7417362793315,45.156103207136425,1075.0798531753342,281.1953053599941,525.5390441933403,408.8843168271789,45.99538465584588,223.68824115020345,Male,No,Low,Green,TypeA,Group1,Delivery was fast and reliable.,Great service and support.,Great service and support.,Customer support resolved my issue.,2020-06-26,2020-12-07
457.29885302397156,405.22068326121666,917.072968489262,283.10335616619346,920.6368939112957,809.5357376341402,312.3325560162042,254.6068900209667,Female,No,Low,Green,TypeC,Group1,Will not buy again.,Price is too high for quality.,Highly recommended.,Delivery was fast and reliable.,2020-08-03,2022-06-22
635.0426949908599,-42.995461827684736,633.0263961794153,146.48838484689847,893.4137079545789,716.776301042195,372.62140150101595,706.0540664296939,Female,No,High,Blue,TypeC,Group2,Not satisfied with the product.,Highly recommended.,Loved the experience!,Will not buy again.,2020-06-06,2021-05-28
333.73542935284996,734.5937155026577,35.62665398048902,587.3664983309914,842.202317085476,549.911925708233,900.5285881469757,398.02365081995055,Female,Yes,Low,Blue,TypeB,Group2,Price is too high for quality.,Great service and support.,Will not buy again.,Loved the experience!,2022-02-24,2021-04-11
3.9996867317208427,785.6268937444291,240.76785698118164,900.8050845399632,143.82204529805125,589.4191308041451,966.3827708717876,895.3280230707952,Male,No,High,Blue,TypeC,Group2,Great service and support.,"Average quality, okay for price.",Highly recommended.,Price is too high for quality.,2021-06-19,2021-01-20
492.34072333485733,802.8260264180101,491.5905435298547,637.1727483333149,61.151216668468585,324.43698246689917,88.90115361466214,137.00710180244903,Female,Yes,Medium,Yellow,TypeC,Group2,Great service and support.,"Average quality, okay for price.",Delivery was fast and reliable.,Not satisfied with the product.,2022-03-20,2020-09-03
629.8755038294619,788.8247078281563,381.43247393404954,642.676753405606,539.7527211125149,270.8632582170095,125.45272532265474,499.7480130981317,Female,No,High,Yellow,TypeC,Group1,Highly recommended.,Price is too high for quality.,Highly recommended.,"Average quality, okay for price.",2020-02-03,2020-05-25
643.8533221282912,460.932302259146,866.9639647688361,707.4984748141643,345.9758003663381,495.60691678488223,546.7223728117059,909.1459231819961,Female,No,High,Green,TypeC,Group2,Will not buy again.,Will not buy again.,Highly recommended.,Loved the experience!,2021-02-24,2020-08-05
711.8200307569097,269.6119115900182,1019.4637997008193,366.0560489739783,563.4928709973777,285.0493064723791,614.7393908042935,819.4668461982244,Male,No,High,Green,TypeB,Group2,Loved the experience!,"Average quality, okay for price.",Delivery was fast and reliable.,Highly recommended.,2020-11-26,2020-04-28
906.9882670334337,285.75376840201295,553.4865600614496,241.442540676937,245.9348550652802,819.8176411326331,644.0840471954012,378.77450477478436,Female,No,Medium,Blue,TypeA,Group2,Price is too high for quality.,Delivery was fast and reliable.,Will not buy again.,Highly recommended.,2020-02-26,2022-06-23
65.98165413864493,856.132478888176,67.75349230231392,204.87043120440362,245.2327927791368,570.0955736252531,217.63873983213318,179.03835901353665,Male,Yes,High,Blue,TypeC,Group1,Great service and support.,Loved the experience!,Highly recommended.,Great service and support.,2022-02-10,2020-03-22
992.2799902697442,960.0627990219749,334.1706320697152,579.255885920676,363.2608300449819,470.8009378968114,770.1220537777398,94.80034500987344,Male,Yes,High,Red,TypeC,Group2,Not satisfied with the product.,Delivery was fast and reliable.,Price is too high for quality.,"Average quality, okay for price.",2020-12-12,2020-04-01
277.83326260055134,342.4279970920059,553.5065368565606,68.25572013979458,867.3255529774124,598.7132254828788,164.00963791912073,956.9948214659212,Male,No,High,Green,TypeB,Group2,Great service and support.,Delivery was fast and reliable.,Price is too high for quality.,Price is too high for quality.,2022-03-05,2020-12-13
625.5135477385364,578.175711130762,955.1810142961987,251.4911649450492,644.9908245356307,618.3074339048997,332.3668247330945,388.8560304398684,Female,Yes,Medium,Red,TypeB,Group1,Will not buy again.,Price is too high for quality.,Loved the experience!,Will not buy again.,2021-09-11,2021-11-28
775.7794753176214,475.16268910201694,350.41923257293837,334.0985487159594,463.03266457880704,6.946329439611787,804.5412703787869,310.93261091376166,Female,Yes,High,Yellow,TypeB,Group1,Loved the experience!,Not satisfied with the product.,"Average quality, okay for price.",Highly recommended.,2020-05-11,2022-08-09
831.539989750845,237.3516189671933,199.08243825260865,533.3519060623995,377.200484578559,303.4515785876853,479.9026234631702,471.50595397951327,Male,No,High,Red,TypeA,Group2,Delivery was fast and reliable.,Price is too high for quality.,Great service and support.,Customer support resolved my issue.,2021-01-19,2022-03-23
993.1208670046312,217.25176870219417,1006.6133568173295,86.03109673896734,236.99729387943972,-4.288513659404401,224.2363022901832,436.1970772688066,Female,Yes,Low,Yellow,TypeC,Group1,Price is too high for quality.,Price is too high for quality.,Customer support resolved my issue.,Great service and support.,2021-06-26,2021-03-29
808.5618691870984,215.7877199708187,116.50347775080645,402.5025297302266,257.43947761178504,496.56987237526255,140.12555409407454,908.564566897748,Male,Yes,Low,Yellow,TypeC,Group1,Not satisfied with the product.,Highly recommended.,"Average quality, okay for price.",Delivery was fast and reliable.,2021-06-22,2020-05-22
422.5280571017079,251.40284917338,287.96647151666104,456.81476804062174,973.7347596504438,561.974419838685,476.8579446693699,33.546672091356555,Female,No,Medium,Red,TypeC,Group1,Delivery was fast and reliable.,Delivery was fast and reliable.,Loved the experience!,Highly recommended.,2022-03-21,2021-04-13
954.2711511842149,584.3140662379218,114.53353184380506,459.7962785646336,926.547353129252,193.93949089882312,224.02289161505848,538.5614907594949,Female,No,High,Blue,TypeB,Group2,Loved the experience!,Highly recommended.,Will not buy again.,Highly recommended.,2022-04-22,2021-03-26
992.8610477558183,551.426474212619,22.70574736677893,844.3100029898137,436.0733589831114,101.12285536522401,600.4373933943824,487.15258199206926,Male,Yes,High,Red,TypeA,Group1,Loved the experience!,Not satisfied with the product.,Price is too high for quality.,Delivery was fast and reliable.,2022-01-18,2021-02-18
457.142878550422,539.6068748810428,64.0037771093286,253.40283550097135,652.9927538507005,389.53176227318863,548.6444199988243,879.3359203111825,Female,No,Medium,Green,TypeC,Group1,Customer support resolved my issue.,Highly recommended.,Customer support resolved my issue.,Delivery was fast and reliable.,2021-09-15,2021-12-22
473.042579298633,644.7839503859033,561.5883975199806,80.74042550172251,518.5095588199881,566.3289662933711,844.5328655702436,154.3767742570027,Female,Yes,High,Red,TypeC,Group2,Not satisfied with the product.,Price is too high for quality.,Delivery was fast and reliable.,Will not buy again.,2021-02-19,2020-04-12
730.2780105825432,9.523220414146156,79.0282766231864,148.97436417624218,677.555199784332,104.70653519411134,717.0544864846539,817.22440346864,Male,Yes,Low,Red,TypeA,Group2,Highly recommended.,Highly recommended.,Not satisfied with the product.,Customer support resolved my issue.,2020-09-21,2021-10-27
