User_ID,Account_Creation_Date,Posts_Per_Hour,Followers_Spike,Following_Count,Followers_Count,Avg_Time_Between_Posts,Anomaly_Score,Cluster_ID,Is_Bot,Avg_Likes_Per_Post,Avg_Comments_Per_Post,Verified_Status,Bio_Length,Profile_Pic_Exists,Has_External_Link,Retweet_Ratio,Hashtag_Usage_Rate,Mentions_Per_Post,Device_Type,Account_Status,Language,Geo_Tag_Usage,Avg_Post_Length,Sentiment_Score,Time_Of_Day_Activity,Response_Rate
bot_2044,2011-05-03,30,441,2030,977,2.871267679693395,0.7510608329559083,3,1,4,0,0,22,0,0,0.7191789521921871,10.451681809733008,5.558989049976644,api,active,pt,0,49,-0.4157713164634125,night,0.08600808581138597
bot_2045,2010-03-26,37,222,2700,330,3.9410593534628346,0.9781624564531213,11,1,4,1,0,11,0,0,0.506114342772474,5.290520408182977,12.337012718385601,mobile,active,pt,0,35,0.19759215381771567,afternoon,0.0361774994244417
bot_2046,2011-03-24,24,240,114,1624,2.5194741093405257,0.9116368205360355,10,1,3,1,0,26,0,0,0.6086190703606221,6.921271641248231,10.959220330163836,desktop,active,es,0,38,0.2993252107801435,morning,0.0008818162918175498
bot_2047,2011-03-27,26,66,313,194,1.7542948089005395,0.8300750284823353,19,1,2,1,0,28,1,1,0.5991245366267239,6.428395719645187,6.821874933592716,desktop,active,fr,0,23,-0.19262459870817772,night,0.015957632647070775
bot_2048,2015-06-11,32,262,702,95,3.2190650231346156,0.7366817535666832,1,1,4,1,0,25,0,1,0.9181252340089445,9.343063348460657,13.00506514340107,desktop,active,fr,0,46,0.24301757461408058,night,0.08140332723010546
bot_2049,2019-05-08,30,107,151,512,2.2152882701753716,0.9546476644674003,14,1,3,0,0,24,0,0,0.9460768821227885,14.948792099772497,5.750362273703045,mobile,active,de,0,25,-0.30596590261050416,night,0.09339994020531593
bot_2050,2014-01-23,30,176,1029,1957,1.5504112569801274,0.8451143034930412,8,1,2,1,0,28,0,1,0.7690968258473365,12.553252942237055,6.258430265331153,mobile,active,fr,0,40,-0.40282159450555044,night,0.003356892084355223
bot_2051,2010-06-21,34,181,156,870,4.596565938758921,0.9390648652157039,7,1,0,0,0,20,0,0,0.7910642383646929,8.102998790775704,10.486431867803576,mobile,suspended,fr,0,59,0.3713865632753248,afternoon,0.07508049199305368
bot_2052,2024-07-24,28,414,1412,1443,2.9151085691542753,0.7100182261752547,10,1,2,0,0,11,0,0,0.5333597445751139,14.507613749331572,8.077597294344475,desktop,active,de,0,58,0.09580241344692675,night,0.019078468138548434
bot_2053,2014-07-16,44,39,2555,1380,1.4021477195067695,0.7820962288845864,12,1,1,0,0,14,1,0,0.7776301419938216,10.31259826613111,6.074802205262564,desktop,active,it,0,32,-0.39772996319046106,night,0.03995457045150935
bot_2054,2011-07-03,34,167,631,1475,3.5191010042330424,0.8866286130074212,19,1,0,0,0,25,1,0,0.6281570115637571,13.436891865737142,11.996539160138582,api,active,es,0,47,0.12098828428865505,night,0.07048666798405935
bot_2055,2012-07-05,26,220,1736,543,4.113849262698013,0.8463769963683007,7,1,0,1,0,13,1,0,0.6909126174418059,14.845853981130945,6.586320777950191,mobile,active,it,0,56,-0.05890662340502528,afternoon,0.08404599806978698
bot_2056,2015-08-14,38,331,2504,1605,3.913401899648436,0.7885215933929892,9,1,0,0,0,28,1,1,0.7342496291592093,13.091038773486423,14.804017355549135,desktop,active,de,0,37,0.16579081869439927,afternoon,0.002152084805554455
bot_2057,2017-10-16,42,170,799,1416,3.197918349681355,0.7603390712427455,19,1,3,1,0,12,1,0,0.7919643796598829,13.281853601754044,14.37609802770007,mobile,deleted,en,0,21,0.2202393582354507,night,0.09284075922381227
bot_2058,2021-12-23,31,119,1156,182,2.8382973544882555,0.7905439987451447,7,1,0,1,0,17,0,1,0.7568087541656193,14.50233505514104,9.05277321180807,mobile,active,pt,0,53,0.08320756919576822,afternoon,0.09076768472349138
bot_2059,2022-04-07,40,266,1666,1585,3.9979565737860057,0.9227018202630409,16,1,3,1,0,11,1,0,0.5620154622914664,7.1614893057742615,12.472442914583938,desktop,active,en,0,52,-0.19845873821221804,night,0.030954824685701977
bot_2060,2022-07-03,31,132,773,1391,3.6865499185034034,0.7551122051503916,7,1,1,0,0,23,0,1,0.7441103580356594,13.497681034781639,13.068677913310259,mobile,active,pt,0,44,-0.3109113179130386,night,0.07014726980650657
bot_2061,2012-05-02,31,238,1409,1944,3.071647032075874,0.8781439622926622,12,1,0,1,0,20,1,0,0.638647865407934,6.717962988624118,10.590154221373766,desktop,active,it,0,22,-0.10856682024045883,night,0.01888636418187999
bot_2062,2011-01-14,29,363,616,317,3.4597425414069227,0.827104250029798,3,1,4,0,0,14,1,0,0.9377113740784684,10.55724876420292,13.103468739759371,mobile,active,de,0,50,0.11232987884697643,night,0.07261086375638735
bot_2063,2017-06-02,23,379,780,642,1.2588163001089772,0.9289113711582224,5,1,3,1,0,21,0,1,0.5809134372931286,6.066040833656382,12.954251083856752,mobile,active,en,0,20,-0.4929983507653751,night,0.012963383601718725
bot_2064,2017-10-05,26,44,1808,719,0.5897009219358273,0.7604855567856759,6,1,3,0,0,27,1,1,0.8266705498430874,8.349262500614268,14.875684969965716,mobile,active,en,0,42,0.13863765706919384,night,0.06986585868850219
bot_2065,2010-07-03,22,492,826,1028,4.690112462415962,0.7810268728710401,17,1,2,1,0,18,0,1,0.9009110814320878,6.466107298081436,7.88862615665513,desktop,active,pt,0,23,0.16752849468548914,night,0.03366604967005903
bot_2066,2023-12-14,25,308,2264,273,4.708781128367015,0.8196062595726544,17,1,0,0,0,26,1,0,0.5408207606436816,13.331250827244968,13.771012626540385,mobile,active,it,0,35,0.413438292528998,night,0.07378935496008668
bot_2067,2015-04-14,24,434,2914,961,4.045868514412932,0.749972682611819,4,1,0,1,0,25,1,0,0.7783977170533525,11.104030433525306,11.691934498578155,mobile,active,fr,0,27,-0.029849404471828156,night,0.0858555459548468
bot_2068,2018-06-21,32,477,368,51,2.1753689112748273,0.8383584316434233,10,1,2,0,0,29,0,0,0.6180725165644712,6.977927747725215,6.732355270216264,desktop,active,en,0,46,0.02763404067680797,night,0.00971366601398267
bot_2069,2016-08-20,26,122,2143,1021,1.1783781333485719,0.8248152424450473,8,1,3,1,0,28,1,1,0.5924902866782921,13.550179219002484,6.593969423766527,mobile,active,pt,0,27,0.041699938507573475,afternoon,0.007075129713863127
bot_2070,2018-07-24,43,98,1887,686,2.107994544758033,0.9970256632842134,14,1,3,1,0,26,1,1,0.6191927492985143,11.423463507415612,12.87480233476682,desktop,active,it,0,36,0.3943344386177894,night,0.017191818720340712
bot_2071,2012-11-02,34,404,817,1314,3.7680506004055276,0.8781591127834262,11,1,2,1,0,22,1,0,0.6681226479791227,5.768190014868411,9.0802489900891,api,active,en,0,20,0.27782981601839685,afternoon,0.04498421838307065
bot_2072,2019-03-27,27,457,820,166,2.008399843267032,0.7208386075321441,6,1,1,0,0,24,0,0,0.918730576552283,8.164274272815206,13.768403279916638,desktop,active,en,0,25,-0.07901901185390492,afternoon,0.08630903759349624
bot_2073,2019-11-03,20,35,2287,1972,4.0816082438304875,0.8379824942551101,13,1,3,0,0,16,0,1,0.655375506570927,6.320192315431015,10.141551250270044,mobile,active,fr,0,58,-0.18906641704579064,night,0.05466164687594086
bot_2074,2016-12-08,25,360,243,1849,3.5285598702964456,0.9635504592229466,15,1,0,1,0,19,0,0,0.9931793405647851,5.91731149186586,8.074652608494208,desktop,active,fr,0,43,-0.41368841682541935,night,0.012961684095933602
bot_2075,2015-08-19,30,78,2369,1622,3.3349082522581823,0.9600302762167612,12,1,1,1,0,25,0,0,0.5043152841947891,11.808314539560135,13.538362072211832,api,active,en,0,59,0.26757216585812704,night,0.00430406982603958
bot_2076,2021-04-27,28,213,880,486,4.686065809962508,0.9885415659612746,10,1,4,1,0,10,0,0,0.9108482061660337,6.302685198989422,14.1381198423308,mobile,active,fr,1,50,0.1755604633149117,night,0.015718058283115777
bot_2077,2012-11-09,29,144,991,360,4.5203733058423206,0.9682692600559724,12,1,2,1,0,25,0,0,0.5760940497248146,6.473534600011423,9.75979252947341,mobile,active,es,0,30,-0.23154692432960366,night,0.0291340358829594
bot_2078,2019-03-03,31,406,2735,1289,3.702494600881643,0.7528899104543066,4,1,3,1,0,13,0,0,0.8853190591239039,12.798249299781574,9.896158940567751,api,active,fr,0,34,0.010849811432224854,afternoon,0.06597838782695344
bot_2079,2021-05-17,31,418,729,1634,1.3966139000798727,0.701071082347921,8,1,3,0,0,19,0,1,0.816769843812575,14.224326368694287,14.153620806429588,api,active,es,0,52,0.26496099387818317,night,0.08644613604757515
bot_2080,2021-03-08,22,51,1733,1062,4.725159011245049,0.8848758067708354,3,1,2,1,0,10,0,0,0.7959565151305594,7.631673080502971,8.406979665937364,desktop,active,es,0,51,-0.48756360676450483,night,0.06807339855256969
bot_2081,2023-06-02,16,197,534,266,1.5220510320511966,0.9107333100519849,7,1,3,1,0,28,1,1,0.6054876599372941,14.486007734359497,11.354226291570019,desktop,active,it,1,36,0.11298157337783932,night,0.00032767422322125265
bot_2082,2023-01-19,24,386,1668,620,2.176624198915149,0.7393636450003228,3,1,3,0,0,21,1,1,0.8529161804747223,7.802970014257547,5.431033808639473,desktop,suspended,fr,0,33,-0.20694794641816705,night,0.07556746243794722
bot_2083,2017-11-19,25,238,2530,1645,4.220515289159419,0.750050589759456,1,1,0,0,0,10,0,0,0.7485136809042483,8.642891648022458,14.990944850233355,desktop,active,de,0,46,-0.10284899937154202,night,0.07390904094865286
bot_2084,2020-03-02,25,119,2581,394,1.4389569849734303,0.9889229690166101,19,1,0,1,0,27,1,0,0.9611744533976543,11.508069155073455,6.354497288033828,api,suspended,en,0,27,0.13720352804867153,afternoon,0.00199765662071143
bot_2085,2016-03-23,38,463,1729,127,3.3737145805409687,0.9831499764235776,14,1,3,1,0,26,1,0,0.6080086236868578,12.409448175405206,6.778407313334878,mobile,active,es,0,42,0.297558138207787,afternoon,0.05661366321474973
bot_2086,2023-12-10,28,122,1573,1192,2.560263711491267,0.7470914646099034,3,1,3,0,0,14,0,0,0.933083140501935,14.874158828928742,6.53427942886734,mobile,active,it,0,54,0.47960792709473943,night,0.09914088576228147
bot_2087,2023-05-28,29,491,579,1503,3.308149890198086,0.7741025212800032,2,1,3,0,0,27,1,0,0.871399390041143,12.698747425115723,5.4698710791898115,desktop,active,pt,0,34,0.08670287371450258,night,0.0903582259146767
bot_2088,2016-12-12,32,391,1266,1941,4.811228469444926,0.9676340986065778,4,1,3,0,0,12,1,0,0.5473734068192031,9.403378792933216,12.758455210581772,mobile,active,de,0,26,-0.17409900116338017,morning,0.02640070288033125
bot_2089,2022-10-11,32,137,2169,1392,4.1376392550595495,0.8304979991900104,5,1,1,0,0,27,1,0,0.765445300682001,6.080743303035334,9.506697305061174,mobile,active,fr,0,34,-0.23152512055775554,night,0.03464666609763028
bot_2090,2019-08-29,25,262,660,1712,1.8312018623112771,0.9394217877583967,6,1,0,1,0,25,1,0,0.849033159440159,11.260786131988406,9.653662668894937,desktop,active,it,0,42,0.22382552356136953,morning,0.03331460272745701
bot_2091,2013-01-27,30,138,2795,1280,0.7577342005602059,0.8187958092277903,9,1,3,0,0,21,1,0,0.5403450694261236,13.416718153389187,14.727254463403131,desktop,active,pt,0,51,0.09125859541945047,night,0.07342786664965564
bot_2092,2010-09-10,24,411,1515,1745,4.851699497964486,0.9209148745924285,10,1,3,1,0,20,1,0,0.6833891472358089,13.321606009200085,7.191635875268579,api,active,it,0,44,0.2058796044722977,night,0.01345308534265729
bot_2093,2022-11-06,35,26,2759,1395,3.1332759190955373,0.8190477409160262,5,1,0,0,0,26,0,0,0.8794542538561911,12.171455497270198,5.5648611665542305,desktop,suspended,it,0,47,0.00048512819855817124,afternoon,0.008349496890549802
bot_2094,2011-02-15,30,407,2615,646,1.2789731273481526,0.9697537284773686,18,1,4,0,0,16,0,1,0.7210901968172516,12.565125491804093,11.079696881501208,api,active,de,1,36,-0.3830827970678672,afternoon,0.037626260676318614
bot_2095,2011-03-05,31,497,2859,1077,3.3219890373951153,0.7976718037115896,7,1,3,1,0,14,0,0,0.6049989734577037,6.298310497950521,9.401615042039099,mobile,suspended,en,0,56,0.18503001765351923,night,0.007899224829155517
bot_2096,2013-05-07,37,29,2993,718,0.6899740484292278,0.8569354395982386,10,1,2,1,0,18,1,0,0.5779489599694886,6.261652570598538,7.012260823653912,mobile,active,it,0,24,0.05023459382374862,night,0.09575929481770568
bot_2097,2018-12-07,32,335,2103,1250,1.3438489916040668,0.8565267723181631,11,1,1,1,0,25,0,0,0.9139529991089601,10.780339246055005,9.749626495089212,mobile,active,pt,0,53,-0.3884548220436146,night,0.02297649515299537
bot_2098,2013-01-04,32,300,220,1422,3.3468368917656384,0.8946614135851831,17,1,4,0,0,10,1,0,0.5334152044723326,5.62366378771409,6.875216144984945,api,suspended,de,0,45,-0.37730536212751653,night,0.004718747992781902
bot_2099,2019-09-25,32,61,2886,1864,2.3111479089017837,0.7920100133689523,8,1,4,0,0,27,1,0,0.5607661698174984,6.820870552678166,14.561969890777556,desktop,deleted,es,0,29,0.2911425823123993,night,0.02386287253036955
bot_2100,2020-01-08,34,66,1561,948,1.9629127722546018,0.892798152179495,7,1,0,1,0,15,1,0,0.9183230309972844,12.335491030290505,13.948277429574286,api,active,fr,0,35,0.3959178183530201,night,0.06195021142424065
bot_2101,2019-05-13,33,115,850,359,3.4497259246047536,0.7423107458633292,14,1,1,0,0,25,0,0,0.835660549583266,5.248973559768047,10.227367945217338,mobile,active,it,0,56,0.4904070330614547,night,0.08446685820919657
bot_2102,2012-10-11,28,265,888,1837,4.398815825569672,0.9680840569936393,11,1,2,0,0,11,1,0,0.6177678324185361,6.616487098349442,9.493129935032902,mobile,active,de,0,51,0.06373018472164138,night,0.015644080440536935
bot_2103,2010-05-05,25,243,1224,1990,3.5536599467419,0.7432520462683393,8,1,1,0,0,23,0,0,0.5830365867417433,12.91454678400866,7.8164127996330865,mobile,suspended,fr,0,39,-0.24408401321501483,night,0.04668086515630825
bot_2104,2017-12-07,32,133,994,1153,2.585481982730493,0.9520884804335057,1,1,4,1,0,13,0,1,0.5560410286012445,14.24495140063915,12.236427088018893,mobile,active,es,0,40,0.363906374120769,night,0.018421843324481702
bot_2105,2010-02-21,28,51,1106,93,3.4648872398537436,0.9079444208151423,6,1,4,1,0,24,1,0,0.5241886442053407,7.501601112340888,6.378161651204339,desktop,active,it,0,51,-0.3409420167198576,afternoon,0.0814298345920581
bot_2106,2019-08-26,32,349,286,965,3.630434970836322,0.8023201217552416,14,1,1,1,0,26,0,1,0.6055665858353172,10.084269057966281,12.376763721771248,mobile,active,it,0,54,0.03228805721790817,night,0.029904631674927032
bot_2107,2014-08-15,33,476,1282,1556,3.9877277910448563,0.798229971378544,5,1,0,0,0,18,0,1,0.883802135798269,13.847050487318933,9.560602233364033,mobile,active,en,0,48,-0.40508469927372837,night,0.05135980565630654
bot_2108,2013-03-20,25,172,617,502,1.8817177266029206,0.9898135222246696,16,1,0,0,0,23,1,1,0.8073608306900169,13.061517251953749,10.650748547773539,desktop,active,es,0,50,0.14009219581329957,night,0.049611197432906574
bot_2109,2022-09-24,34,236,2829,1057,1.0149516467079438,0.7584951586671065,13,1,4,1,0,22,0,0,0.8594235425548413,13.542171670621999,11.877505831397217,api,suspended,fr,0,39,0.44745761355919744,afternoon,0.009816456475542579
bot_2110,2019-06-08,30,265,1303,779,3.568460270956563,0.9168876296299097,16,1,2,0,0,20,1,1,0.9868904335103347,8.224249810777943,12.301115706287337,desktop,active,en,0,26,0.4294416761604488,night,0.006325542515611404
bot_2111,2016-12-19,33,291,2047,1272,1.0448814874962178,0.7551046900769117,14,1,4,1,0,13,1,0,0.7132509040001904,7.920221523229713,11.801672563926513,mobile,active,it,0,36,0.1395460238180506,night,0.05651219894012236
bot_2112,2023-11-29,21,452,1100,1765,2.579065799517055,0.9716192561861605,2,1,1,1,0,12,0,0,0.9627625936275559,12.230868305850011,8.081439339712762,mobile,active,fr,0,55,-0.18413087897879565,night,0.07391824312469557
bot_2113,2020-05-25,27,419,739,1281,1.5381573487779652,0.9225817014704285,18,1,3,1,0,15,1,0,0.5384692298872114,10.203998602432211,6.49085967582495,api,active,pt,1,57,0.3771647439439101,night,0.05615215002497364
bot_2114,2024-03-08,27,369,1931,1986,1.9943196943437516,0.9798114065541811,2,1,3,0,0,28,1,0,0.8941284194337613,13.693669753747779,7.981209733821758,desktop,suspended,fr,0,51,-0.18146571168444492,night,0.005905215537798037
bot_2115,2015-04-05,23,441,829,243,2.6178107343153227,0.9637323137853706,3,1,2,1,0,26,1,0,0.8108599050612388,12.435598131460502,6.745270541714406,mobile,suspended,fr,0,36,-0.2784573174212427,night,0.005547905583205327
bot_2116,2013-09-05,27,280,752,1085,4.532794847215374,0.8648496650898552,9,1,2,0,0,25,0,1,0.8195864169502268,8.494289213776575,13.594104561124364,api,active,en,0,20,-0.20425059825728942,night,0.08273054293524351
bot_2117,2016-02-06,27,26,532,1003,3.561906643121761,0.7456687327863635,18,1,2,1,0,14,0,0,0.5009202578728669,13.256366586033616,5.650535033647488,api,suspended,fr,0,56,0.4076699086897092,night,0.09009112119066698
bot_2118,2020-05-02,21,224,2791,766,1.2723651257123234,0.7664378542119518,13,1,0,0,0,19,1,0,0.6016854624127721,14.225365121173954,10.719278819252448,api,active,de,0,42,-0.36754615799498147,night,0.06450572872698543
bot_2119,2019-05-08,36,283,2910,1462,4.457513443682793,0.7605453621557514,10,1,4,1,0,13,0,0,0.9769009432407778,6.176263284598722,14.225792585788593,mobile,active,de,0,57,0.002116290424215017,night,0.014037008776079364
bot_2120,2016-08-01,21,308,200,1921,2.7524435217299796,0.7661918328174465,2,1,1,0,0,25,1,0,0.8255851231505629,10.375200033013797,14.741470944874976,api,active,it,0,57,0.04739056302418043,afternoon,0.025458269741102258
bot_2121,2023-01-13,28,337,2467,1199,1.4191429367847677,0.8429242435242876,19,1,4,0,0,20,1,0,0.9574974768838265,10.699031923156356,13.854969758214818,api,active,de,0,35,0.18951335634642053,morning,0.08252331079730496
bot_2122,2022-03-30,31,221,1221,397,2.8734717649977712,0.9603380423438236,9,1,1,1,0,11,0,0,0.5708525074065248,5.596475395514383,10.002734320445175,api,suspended,de,0,35,-0.08514025945278658,afternoon,0.027144740877502283
bot_2123,2021-03-19,34,135,947,1145,1.3591655283100332,0.7069343815215037,8,1,3,0,0,26,0,0,0.7718065777284153,5.14637524423838,11.137264476284232,api,deleted,es,0,38,0.46871126500624094,night,0.0675590083843131
bot_2124,2013-02-08,36,231,2426,489,2.1529629598134115,0.7715441219782544,13,1,4,0,0,24,1,0,0.6269096482462262,6.801260734847331,6.4766580257811865,desktop,active,fr,0,40,0.2430178160935751,night,0.056473840348379045
bot_2125,2017-07-21,31,179,2845,781,4.12485734023242,0.8790408943298985,6,1,1,0,0,18,1,0,0.984186487566659,13.347012339992947,7.12016609925168,mobile,deleted,fr,1,22,0.3348812496391729,night,0.04877680882377786
bot_2126,2024-04-19,33,496,1978,351,3.463769943529452,0.9595970443773298,9,1,1,0,0,11,0,1,0.8831003499549163,11.405370969717344,7.211106792911322,api,active,en,0,42,-0.3350785525856572,night,0.00778813400810181
bot_2127,2014-01-07,29,148,1266,1657,2.6507387586802427,0.7892441160471829,14,1,3,0,0,16,0,0,0.9829349881174672,6.804843940458082,10.34523779241347,mobile,active,pt,0,31,-0.3146633822490824,night,0.0420604079602219
bot_2128,2010-11-11,23,366,1984,398,1.518977035891242,0.8147581477560422,2,1,4,0,0,22,1,0,0.5164632974157521,11.071992857420183,10.543368059134776,mobile,active,pt,0,53,0.09265197886249621,night,0.06642067250159746
bot_2129,2013-03-02,30,167,2503,170,1.7697623521782708,0.8120276229143516,7,1,4,0,0,15,1,0,0.6125378058008829,11.278612399766885,7.162891130415856,mobile,active,en,0,31,-0.3404395948188471,morning,0.0514763216719604
bot_2130,2020-04-29,30,330,1714,835,4.902063842524079,0.7881080988789747,12,1,0,0,0,11,1,0,0.957662099551229,9.673828448761281,6.903343143155411,mobile,suspended,fr,0,49,-0.2434835164909851,night,0.017826536168346365
bot_2131,2022-01-04,22,466,529,1373,2.0432154335299364,0.9096287882526084,11,1,4,0,0,17,0,0,0.579412492043382,10.252145493525587,12.547034748766217,mobile,active,es,0,57,-0.03347644143750583,night,0.02587487831892478
bot_2132,2013-07-19,26,97,1162,604,3.2725739779418443,0.8967444167351979,19,1,3,1,0,17,0,0,0.836283548471494,11.921671070058386,7.466476248951002,desktop,active,de,0,44,0.068914847056752,night,0.05610685457975151
bot_2133,2014-04-06,38,482,2572,257,2.7488668442319657,0.952982503003027,19,1,1,1,0,29,1,0,0.9622955745197996,14.010524048319086,10.838654481750003,desktop,active,it,0,59,0.14813886385195985,night,0.08570295737656557
bot_2134,2017-10-21,30,281,1471,523,0.603968394305247,0.9752732140507622,15,1,3,1,0,15,0,0,0.505977682937157,13.57357927308159,7.0725921459993675,desktop,active,pt,1,26,0.44110542986649903,night,0.0445985042602455
bot_2135,2024-06-18,29,71,528,263,4.751036579323025,0.9701427394276542,13,1,3,0,0,18,0,1,0.7675775597760072,12.086339368314238,10.093957760078345,api,active,it,0,58,0.14622581131220214,night,0.06326275694315572
bot_2136,2019-05-04,26,277,1409,1408,0.8956816785400352,0.8620482513636145,15,1,3,0,0,28,1,0,0.803881438581308,13.5603240806269,11.206358294770244,mobile,active,es,0,25,-0.4920754043354404,afternoon,0.03539793208267755
bot_2137,2014-09-13,37,240,554,126,3.4641848484106075,0.7557092387273545,5,1,4,1,0,20,0,1,0.8873488098487301,11.273429110243624,14.763726809380081,desktop,suspended,es,0,26,0.03767906363075124,night,0.032912634548966584
bot_2138,2016-02-02,18,58,1447,1223,4.149609152410086,0.7666486148616882,1,1,2,1,0,26,0,0,0.8876294269565468,12.503476936424832,6.173930704804348,mobile,active,pt,0,41,0.16616421755030508,night,0.07458132083743989
bot_2139,2024-08-11,28,267,618,301,3.869306117904749,0.8770761395382787,16,1,3,1,0,13,1,0,0.7750708027714398,13.835031738901302,12.05530406618377,desktop,suspended,it,0,55,0.44959824804015824,night,0.05733301470508611
bot_2140,2011-11-04,35,396,1938,621,4.141626429007461,0.9755194554952824,11,1,1,0,0,11,1,1,0.9429636181479131,13.789074726759976,12.343055267353284,api,active,en,0,28,0.319513542056872,night,0.08667928254431945
bot_2141,2022-03-09,31,307,1426,262,3.8287400922530703,0.859129430669411,15,1,0,1,0,16,1,0,0.6319331341201873,13.117137707162868,7.2227977464321125,mobile,active,it,0,33,-0.38299677732386195,night,0.009441080238060763
bot_2142,2013-01-28,23,273,309,1648,2.5050747513065845,0.9807185634300338,13,1,4,1,0,29,1,0,0.7063936123598498,10.48241447707466,9.05793480334444,desktop,active,de,0,55,-0.38485950567663607,morning,0.0775955126526442
bot_2143,2011-05-17,27,135,690,547,4.533235664185182,0.7786750053756806,15,1,2,0,0,19,1,0,0.8317604937854555,6.899121692831831,12.091965804338107,desktop,active,fr,0,38,0.37625833420594634,night,0.008978179276035336
bot_2144,2013-04-18,30,454,993,1865,4.605984899636248,0.7259040333265201,18,1,2,0,0,13,1,0,0.9027588662240335,13.403068410569055,12.116886033442906,api,active,pt,0,38,-0.3101134736984088,night,0.025689722362254475
bot_2145,2019-02-28,46,216,966,754,2.466296950460259,0.9388871218252166,15,1,3,1,0,15,1,0,0.6685205074949394,12.58676449178025,10.00990876702603,mobile,suspended,de,0,37,0.023973178529841377,night,0.08042026801834729
bot_2146,2024-10-31,34,233,2591,78,2.6814935734152723,0.9638150745818783,2,1,1,0,0,18,0,1,0.6727170514133625,12.717844910319462,11.974734274812965,mobile,active,pt,0,37,-0.18013124970318717,night,0.0338284989230777
bot_2147,2018-06-07,28,111,275,946,2.685408786279691,0.8344243769759474,9,1,0,0,0,22,1,0,0.7325407104692787,6.25480788376213,10.425650750552968,mobile,active,it,0,59,-0.3237154682987339,night,0.0448611783712993
bot_2148,2014-09-03,32,51,860,1965,1.755062686861018,0.7307332653033893,17,1,2,1,0,22,0,0,0.6439971168819274,13.564603638216647,6.162356260366517,mobile,active,de,0,58,0.3038620063194556,night,0.06616891033260015
bot_2149,2019-08-18,27,112,316,1586,1.0172148093994433,0.7126981883586085,18,1,4,1,0,13,0,1,0.668210592027948,12.980753135928557,12.773555135969637,desktop,active,es,0,44,0.07358598944954287,night,0.07853859165208217
bot_2150,2012-08-07,31,251,1529,122,1.6789078530830908,0.7187673746787493,10,1,1,0,0,18,0,0,0.8144321329216415,8.967100002593307,7.619043905907742,mobile,active,en,1,53,0.3073801944117943,night,0.07938891581287638
bot_2151,2023-07-14,40,150,1530,838,4.298467138068505,0.831734337874943,9,1,4,0,0,29,1,0,0.609732872086757,9.790163062515106,14.73638408989285,api,active,es,0,41,0.47815811564512256,night,0.04598958581899301
bot_2152,2024-04-14,21,337,703,255,2.9437530254155218,0.7704444972815755,9,1,3,1,0,18,1,1,0.7575223359503871,14.543925031627818,13.052148958595037,api,active,en,0,48,0.22603736779314287,night,0.06408217341450133
bot_2153,2021-12-28,32,242,1552,1741,4.3258916692421066,0.8385769709520274,4,1,0,0,0,17,1,0,0.9819970358062703,5.437933672687423,12.57598407792131,desktop,active,en,0,32,0.46591131121193885,night,0.04872347180030159
bot_2154,2020-04-04,33,32,1842,1731,3.8532287187076397,0.8465468507408063,15,1,4,1,0,15,1,0,0.9573553497265831,6.3242395408890095,12.936781644060293,desktop,active,fr,0,24,0.04827731510578559,night,0.0269625578250966
bot_2155,2014-03-28,26,345,919,1938,2.068765315688923,0.8374278556226129,10,1,0,1,0,23,0,0,0.6940545825009959,13.166678055796968,8.874763790698726,api,active,it,1,43,-0.037074973023785485,night,0.07108288908689951
bot_2156,2013-08-18,28,40,1834,101,1.3339062519960363,0.8859767220971934,10,1,4,1,0,26,0,0,0.6314317418539825,11.127399444701549,5.69306176378757,api,active,de,0,58,-0.2574892596400472,afternoon,0.09336283963688904
bot_2157,2022-03-29,23,464,1161,1052,3.052489155403043,0.9038211355826812,16,1,2,1,0,29,0,0,0.9955345574728838,5.540071399375135,8.979820006085973,desktop,suspended,de,0,55,-0.25650068288654515,night,0.0738951633836799
bot_2158,2018-07-17,25,33,2571,371,4.7113551753240515,0.8187836187368914,1,1,2,0,0,17,1,0,0.6085460451676564,11.988045968628473,8.251020490731626,desktop,deleted,it,0,21,0.08718236412976077,night,0.03912216408879981
bot_2159,2023-02-20,27,364,2726,676,4.277368430483616,0.8011095136504229,19,1,3,0,0,19,0,0,0.9095561648081081,8.881552637953565,7.176475173433616,desktop,suspended,es,0,50,0.045326285128795774,night,0.06689015060287538
bot_2160,2023-05-15,31,346,284,1299,3.937259716686393,0.8105203853310642,4,1,1,1,0,24,1,0,0.9778215779285351,9.576700376090741,8.382207529387044,mobile,active,fr,0,36,0.45801412428339283,night,0.07910307764929397
bot_2161,2015-11-20,33,126,2422,1673,3.9387833680594,0.7210544590191161,8,1,0,0,0,11,1,0,0.9994650010425172,7.254531599292364,11.626521043361578,api,suspended,it,1,52,0.19028231050387512,night,0.09949231229138296
bot_2162,2022-09-07,28,425,701,1135,2.8748898293046463,0.7964892258683991,17,1,1,0,0,19,0,1,0.7167218017022214,6.755810645795279,5.634749648040234,desktop,active,de,0,35,0.2863474875606832,afternoon,0.02641286240958737
bot_2163,2014-08-30,29,147,1409,68,1.2628686594204224,0.7599737938529604,3,1,1,0,0,19,0,0,0.7119263288957354,9.273463848326164,8.121048817757371,api,active,de,0,34,0.3128131077025026,night,0.071284924268234
